Well ,mTVDSS,WELL,mTVDSS,ANGLE_FAIL.DEG                  :  Fail Angle,BRIT_IND.                     :  Brittleness Index,CS   .M/MIN                 :  Compressive Strength,DTCO .US/F                 :  Compressional slowness,DTSM .US/F                 :  Fast Shear Slowness,IP   .RAYL/M2                 :  P Impedence,IS   .RAYL/M2                 :  S Impedance,KBULK.                     :  Bulk Mudulus,LAMRHO.                     :  ,MU   .CP                   :  Mu,PR   .                     :  Poisson's ratio,PRESS_OB.PSI                  :  Over-burden Pressure,PRESS_SHMAX.PSI                  :  Horizontal Stress (Max),PRESS_SHMIN.PSI                  :  Horizontal Stress (Min),PR_STAT.                     :  Poisson's ratio (Static),PZS  .PSI                  :  Processed Zone Stress,STRESS_CUM.PSI                  :  Cumulative stress (SHPZ),UCS_BF.PSI                  :  Uniaxial Compressive Strength (BF),VP   .FT/S                 :  Compressional velocity,VPVS .                     :  Vp / Vs ratio,VS   .FT/S                 :  Shear velocity,YM   .                     :  Youngs' Modulus,YM_STAT.                     :  Youngs' Modulus (Static),PRESS_PP.PSI                  :  Pore Pressure,Well Block Pressure (psi),Depletion_Type
101,,Raag-101,3207.317581,41.009,65.606,1261.178,63.278,112.787,12814.1,7189.151,22.867,60.833,19.428,0.27,11240.445,11445.07,7147.943,0.243,2647.057,12790.001,3159.607,15803.405,1.782,8866.254,7.159,4.747,5305.431,4460.521484,
101,,Raag-101,3214.868454,42.98,67.849,1351.571,57.68,105.841,13470.966,7341.272,28.902,73.678,21.141,0.289,11269.68,11466.178,7339.719,0.26,2021.665,11922.768,3556.479,17337.031,1.835,9448.161,7.904,5.413,5307.692,4463.321777,
101,,Raag-101,3222.433912,43.49,68.69,1375.891,56.288,104.875,14015.282,7522.181,32.169,83.262,21.862,0.298,11299.525,11492.378,7442.477,0.268,2847.627,13780.208,3736.33,17765.84,1.863,9535.151,8.229,5.715,5309.951,4547.240723,
101,,Raag-101,3227.903376,42.59,64.305,1333.232,58.761,108.537,13153.647,7121.178,28.234,71.596,19.998,0.293,11321.023,11517.109,7399.307,0.263,2603.041,13204.696,3338.309,17018.234,1.847,9213.406,7.499,5.047,5311.547,4549.318359,
101,,Raag-101,3231.269704,44.293,93.372,1415.001,54.142,91.87,14570.244,8586.801,25.047,64.826,28.489,0.234,11334.166,11558.365,6850.173,0.211,2809.558,12519.463,4900.971,18469.881,1.697,10885.006,10.197,7.669,5312.51,4550.597656,
101,,Raag-101,3234.633651,44.071,76.035,1404.095,54.729,100.077,14478.101,7917.699,32.403,84.236,24.115,0.287,11347.31,11547.136,7350.805,0.258,2596.982,13095.573,4176.49,18271.748,1.829,9992.346,9,6.453,5313.464,4551.876465,
101,,Raag-101,3237.995514,44.714,75.249,1435.958,53.038,99.815,15125.378,8037.021,37.839,99.59,24.542,0.303,11360.456,11552.119,7527.198,0.273,2745.139,13744.673,4340.289,18854.512,1.882,10018.534,9.278,6.728,5314.408,5271.751953,
101,,Raag-101,3241.355294,44.37,83.296,1418.81,53.939,99.701,16388.131,8866.137,38.396,111.354,27.105,0.293,11373.607,11570.879,7428.173,0.264,2995.418,14047.182,4882.126,18539.393,1.848,10029.989,10.167,7.637,5315.342,5273.342773,
101,,Raag-101,3244.712692,45.019,89.118,1451.341,52.246,96.171,16947.731,9207.131,40.51,117.683,29.181,0.291,11386.76,11585.626,7409.443,0.262,3071.21,14161.306,5365.941,19140.111,1.841,10398.178,10.925,8.449,5316.268,5274.932617,
101,,Raag-101,3246.941136,43.581,59.13,1380.239,56.044,115.545,16056.309,7787.945,46.236,136.501,20.544,0.346,11395.728,11564.627,8017.763,0.312,2731.474,14698.475,3621.637,17843.219,2.062,8654.667,8.022,5.522,5316.893,5275.988281,
101,,Raag-101,3248.65198,42.912,76.156,1348.323,57.869,105.373,15137.293,8313.185,31.636,90.92,24.047,0.284,11402.308,11605.112,7346.217,0.256,2960.639,13813.713,4151.111,17280.289,1.821,9490.088,8.957,6.411,5317.349,5273.538574,
101,,Raag-101,3251.538808,43.141,79.368,1359.203,57.238,104.233,15728.047,8636.895,33.241,98.18,25.256,0.284,11413.673,11616.769,7351.747,0.256,3079.288,14062.069,4417.556,17470.85,1.821,9593.936,9.408,6.858,5318.13,5274.908691,
101,,Raag-101,3254.989666,39.016,46.435,1175.174,69.293,131.853,11666.646,6131.202,22.972,60.927,14.173,0.309,11427.432,11618.119,7613.693,0.278,2550.905,13529.195,2290.648,14431.452,1.903,7584.197,5.383,3.289,5319.068,5278.982422,
101,,Raag-101,3258.436952,39.865,55.339,1211.182,66.686,124.112,12781.21,6867.436,24.688,69.036,16.865,0.297,11440.772,11638.234,7491.535,0.267,2588.9,13360.87,2747.965,14995.575,1.861,8057.231,6.346,4.056,5319.966,5280.621094,
101,,Raag-101,3261.880965,42.609,73.118,1334.091,58.709,106.974,14659.058,8045.183,30.259,85.438,22.923,0.284,11454.539,11658.763,7370.069,0.256,2904.211,13748.56,3911.796,17033.078,1.822,9348.093,8.541,6.009,5320.882,5282.258301,
101,,Raag-101,3265.321108,44.126,83.56,1406.786,54.584,98.9,15697.433,8663.547,34.255,96.295,26.7,0.281,11467.709,11674.018,7341.547,0.253,2759.99,13403.074,4729.624,18320.516,1.812,10111.249,9.921,7.381,5321.749,5283.89502,
101,,Raag-101,3268.757977,41.383,67.48,1277.935,62.187,113.029,13974.386,7688.513,27.027,77.057,20.733,0.283,11481.482,11687.368,7363.764,0.255,3282.578,14492.683,3454.636,16080.58,1.818,8847.311,7.716,5.242,5322.646,5281.448731,
101,,Raag-101,3273.977124,43.169,83.01,1360.529,57.162,99.6,14434.191,8283.993,26.264,71.097,25.351,0.254,11501.848,11722.315,7092.497,0.229,1671.959,10728.912,4308.507,17494.178,1.742,10040.162,9.225,6.675,5323.952,5283.931641,
101,,Raag-101,3280.97736,41.938,71.548,1303.09,60.596,106.54,13057.641,7426.69,23.186,60.191,21.247,0.261,11529.411,11747.752,7162.598,0.235,942.881,9410.958,3484.569,16502.742,1.758,9386.133,7.771,5.292,5325.684,5287.264648,
101,,Raag-101,3287.97075,43.23,75.433,1363.407,56.997,103.413,14575.027,8033.085,30.589,83.371,23.677,0.282,11556.987,11765.701,7382.712,0.254,1839.045,11643.514,4062.291,17544.867,1.814,9669.925,8.804,6.262,5327.373,5290.597168,
101,,Raag-101,3294.957592,44.862,88.427,1443.398,52.653,94.918,15944.895,8844.94,35.497,97.774,28.403,0.278,11584.575,11796.123,7353.62,0.25,2134.616,12176.472,5109.71,18992.295,1.803,10535.393,10.527,8.019,5329.022,5293.929688,
101,,Raag-101,3301.939969,44.847,72.929,1442.658,52.691,102.622,16028.581,8229.853,43.833,121.454,24.444,0.321,11611.577,11800.726,7828.601,0.289,2278.175,13413.553,4392.885,18978.551,1.948,9744.51,9.367,6.816,5330.595,5297.26416,
101,,Raag-101,3308.91818,45.008,81.467,1450.788,52.275,97.071,15691.894,8450.385,38.428,103.418,26.534,0.296,11639.19,11843.036,7562.27,0.266,1549.879,11424.298,4761.753,19129.799,1.857,10301.762,9.973,7.435,5332.162,5300.598633,
101,,Raag-101,3315.893116,41.128,60.694,1266.508,62.928,115.5,12845.499,6998.617,25.281,67.046,18.469,0.289,11666.816,11875.351,7496.139,0.26,3187.155,14566.588,3028.713,15891.206,1.835,8658.011,6.905,4.527,5333.688,5303.935547,
101,,Raag-101,3322.866266,38.544,61.431,1155.52,70.773,121.873,11429.68,6637.286,16.026,42.531,16.6,0.246,11694.455,11925.771,7068.141,0.221,2256.096,11848.473,2579.052,14129.752,1.722,8205.234,5.998,3.773,5335.172,5312.235352,
101,,Raag-101,3329.838821,41.283,59.873,1273.426,62.478,113.079,11913.175,6582.193,22.635,55.273,17.742,0.28,11721.505,11936.298,7425.651,0.252,955.475,9962.251,2868.76,16005.679,1.81,8843.357,6.589,4.259,5336.584,5315.581055,
101,,Raag-101,3336.811376,40.752,69.928,1249.798,64.033,109.651,12123.757,7079.863,18.35,46.737,19.68,0.241,11749.169,11984.379,7044.971,0.217,1114.691,9519.323,3121.633,15617.005,1.712,9119.801,7.086,4.683,5337.986,5318.930664,
101,,Raag-101,3343.783336,42.847,63.839,1345.258,58.049,105.714,12266.874,6735.89,25.568,59.732,19.421,0.284,11776.845,11991.299,7487.752,0.256,1760.375,11696.253,3198.889,17226.859,1.821,9459.478,7.234,4.813,5339.348,5322.283691,
101,,Raag-101,3350.756486,42.958,67.883,1350.495,57.743,106.884,13884.899,7501.102,30.511,80.257,21.391,0.294,11804.533,12014.521,7604.781,0.265,1733.198,11875.957,3625.152,17318.219,1.851,9355.899,8.029,5.528,5340.667,5329.22168,
101,,Raag-101,3356.598598,41.631,70.402,1289.112,61.473,108.424,13121.081,7439.275,23.231,61.477,20.913,0.263,11827.415,12054.419,7287.346,0.237,2022.13,11818.951,3425.948,16267.263,1.764,9223.069,7.663,5.194,5341.727,5332.477539,
101,,Raag-101,3361.312945,40.138,62.949,1222.97,65.861,115.974,12065.802,6852.133,19.822,51.68,18.009,0.262,11846.088,12074.352,7280.825,0.236,1035.16,9831.969,2870.451,15183.463,1.761,8622.644,6.592,4.262,5342.57,5310.580566,
101,,Raag-101,3366.035329,40.293,66.353,1229.723,65.394,113.661,12218.753,7030.006,19.247,50.456,18.852,0.253,11864.768,12098.383,7192.46,0.227,1864.911,11314.743,3000.385,15291.809,1.738,8798.075,6.85,4.48,5343.395,5316.811523,
101,,Raag-101,3370.766046,40.235,61.555,1227.174,65.57,116.261,11979.938,6756.567,20.261,52.217,17.714,0.267,11883.453,12110.491,7342.691,0.24,915.073,9715.529,2828.833,15250.856,1.773,8601.333,6.509,4.192,5344.2,5323.054688,
101,,Raag-101,3375.504205,40.976,66.583,1259.732,63.373,112.046,12696.635,7181.176,21.996,58.066,19.535,0.265,11902.144,12130.772,7329.576,0.238,1445.259,10749.67,3163.832,15779.64,1.768,8924.914,7.167,4.754,5344.987,5329.30957,
101,,Raag-101,3380.250698,40.31,69.363,1230.425,65.346,111.068,11870.903,6984.168,17.038,43.361,19.166,0.235,11920.841,12164.894,7039.773,0.212,1357.301,9994.148,3009.607,15303.115,1.7,9003.487,6.868,4.495,5345.755,5335.574219,
101,,Raag-101,3386.167815,41.503,66.967,1283.309,61.842,107.89,11870.877,6804.361,20.062,48.319,19.223,0.255,11944.37,12179.279,7246.191,0.23,845.626,9383.634,3077.229,16170.147,1.745,9268.694,7,4.609,5346.695,5343.385742,
101,,Raag-101,3393.27044,42.196,72.93,1314.947,59.865,103.662,12517.401,7228.784,21.222,52.175,21.255,0.25,11972.738,12211.372,7200.06,0.225,1161.735,9923.589,3449.133,16704.268,1.732,9646.695,7.706,5.233,5347.788,5352.764648,
101,,Raag-101,3400.410865,40.734,69.482,1249.036,64.084,108.536,11500.309,6790.21,16.561,40.043,19.069,0.232,12001.119,12249.415,7035.201,0.209,872.774,9015.949,2983.648,15604.575,1.694,9213.522,6.817,4.452,5348.837,5362.195313,
101,,Raag-101,3407.589685,41.179,58.209,1268.777,62.78,113.989,11688.674,6437.585,22.322,53.74,17.214,0.282,12029.513,12252.991,7559.943,0.254,750.977,9821.84,2776.237,15928.699,1.816,8772.797,6.403,4.104,5349.844,5403.473633,
101,,Raag-101,3414.806307,39.383,65.535,1190.636,68.158,113.124,10240.864,6170.15,12.547,28.734,16.625,0.215,12057.921,12316.629,6883.77,0.194,1182.283,9332.104,2513.112,14671.874,1.66,8839.847,5.859,3.662,5350.808,5413.295898,
101,,Raag-101,3422.061026,41.282,67.003,1273.36,62.482,110.965,12828.879,7223.669,22.898,60.217,19.842,0.268,12086.945,12320.057,7424.72,0.241,1447.635,10944.709,3231.909,16004.576,1.776,9011.838,7.298,4.868,5351.748,5423.169922,
101,,Raag-101,3429.353248,40.661,66.124,1245.786,64.302,112.339,12201.36,6983.96,19.938,51.322,18.949,0.256,12115.379,12355.555,7311.864,0.231,1110.979,10045.685,3028.937,15551.643,1.747,8901.636,6.906,4.528,5352.623,5433.095703,
101,,Raag-101,3436.682973,42.729,67.883,1339.721,58.375,107.1,13634.798,7431.648,28.893,75.449,21.15,0.289,12145.036,12368.526,7675.229,0.26,2146.202,12842.863,3557.925,17130.588,1.835,9337.029,7.906,5.415,5353.492,5443.073242,
101,,Raag-101,3442.725101,43.071,70.345,1355.85,57.432,103.63,13251.595,7344.047,27.127,67.735,21.601,0.278,12168.651,12398.683,7568.009,0.251,1998.103,12332.225,3614.794,17411.984,1.804,9649.739,8.01,5.511,5354.149,5451.29834,
101,,Raag-101,3447.453437,42.572,75.36,1332.405,58.81,103.672,13665.292,7751.864,25.243,66.557,22.791,0.263,12187.428,12426.564,7404.715,0.236,2645.526,13300.482,3802.783,17003.953,1.763,9645.775,8.348,5.826,5354.65,5457.734375,
101,,Raag-101,3452.166594,39.189,60.315,1182.449,68.756,117.894,10608.436,6186.849,15.037,35.985,15.995,0.242,12206.211,12456.872,7192.985,0.218,2016.342,11618.653,2467.917,14544.237,1.715,8482.211,5.764,3.586,5355.132,5464.150391,
101,,Raag-101,3456.864273,40.249,68.935,1227.803,65.527,112.165,12143.485,7094.23,17.93,46.808,19.278,0.241,12224.999,12476.948,7186.02,0.217,3019.892,13611.826,3046.191,15260.963,1.712,8915.461,6.939,4.557,5355.596,5470.545898,
101,,Raag-101,3461.54707,38.86,62.716,1168.629,69.781,118.947,11101.277,6512.638,15.113,38.409,16.689,0.238,12243.794,12498.159,7156.479,0.214,1915.123,11343.205,2575.914,14330.495,1.705,8407.08,5.991,3.768,5356.041,5476.920898,
101,,Raag-101,3466.214985,42.797,74.522,1342.91,58.187,102.819,13439.533,7605.661,25.307,64.929,22.547,0.264,12261.986,12502.739,7446.94,0.238,3079.288,14252.455,3758.737,17185.992,1.767,9725.846,8.27,5.752,5356.454,5483.275879,
101,,Raag-101,3470.867721,40.393,60.24,1234.045,65.098,118.563,12802.749,7029.472,23.802,65.083,18.071,0.284,12280.794,12511.22,7672.277,0.256,1840.898,12226.349,2940.572,15361.441,1.821,8434.348,6.732,4.379,5356.861,5489.61084,
101,,Raag-101,3475.505872,41.352,52.661,1276.523,62.278,122.169,13527.54,6895.874,31.797,87.888,17.204,0.324,12298.998,12505.777,8163.395,0.292,2139.481,13805.753,2879.144,16057.092,1.962,8185.352,6.61,4.276,5357.238,5495.924316,
101,,Raag-101,3480.129141,42.051,71.85,1308.252,60.276,106.766,13403.989,7567.402,24.573,65.136,21.604,0.266,12317.815,12559.56,7482.893,0.239,2581.819,13329.423,3573.208,16590.271,1.771,9366.262,7.934,5.441,5357.61,5502.219238,
101,,Raag-101,3484.737528,41.671,66.426,1290.903,61.36,109.458,12662.406,7098.273,23.367,59.566,19.766,0.271,12336.029,12575.765,7541.333,0.244,1571.999,11426.663,3226.27,16297.308,1.784,9135.921,7.287,4.859,5357.95,5508.492676,
101,,Raag-101,3489.30484,42.744,72.299,1340.43,58.333,104,13370.238,7499.341,25.904,66.283,21.979,0.27,12354.251,12594.757,7544.13,0.243,2919.348,14126.956,3664.511,17142.904,1.783,9615.423,8.1,5.594,5358.274,5514.711426,
101,,Raag-101,3493.837626,43.765,76.34,1389.151,55.548,101.098,14550.212,7994.558,31.634,83.883,24.103,0.284,12372.478,12605.971,7702.61,0.255,3079.289,14763.798,4162.143,18002.527,1.82,9891.418,8.976,6.429,5358.581,5520.883301,
101,,Raag-101,3498.362375,43.822,80.91,1391.911,55.395,99.21,14795.261,8261.132,30.647,82.407,25.38,0.273,12390.101,12630.026,7591.59,0.246,2868.802,14120.784,4398.415,18052.06,1.791,10079.609,9.376,6.826,5358.86,5527.044434,
101,,Raag-101,3502.879088,43.576,69.998,1380.015,56.056,103.034,13664.06,7434.011,30.314,76.177,21.992,0.29,12408.338,12639.528,7784.531,0.261,2463.899,13696.858,3735.418,17839.229,1.838,9705.535,8.228,5.713,5359.131,5533.194336,
101,,Raag-101,3507.394611,43.174,70.444,1360.772,57.148,103.576,13406.085,7396.803,27.968,70.298,21.767,0.281,12420.498,12657.118,7688.089,0.253,3079.289,14734.757,3658.619,17498.447,1.812,9654.763,8.089,5.584,5359.302,5539.340332,
101,,Raag-101,3511.910133,43.174,70.444,1360.772,57.148,103.576,13406.085,7396.803,27.968,70.298,21.767,0.281,12420.498,12657.118,7688.089,0.253,3079.289,14734.757,3658.619,17498.447,1.812,9654.763,8.089,5.584,5359.302,5545.48877,
101,,Raag-101,3516.424466,43.174,70.444,1360.772,57.148,103.576,13406.085,7396.803,27.968,70.298,21.767,0.281,12420.498,12657.118,7688.089,0.253,3079.289,14734.757,3658.619,17498.447,1.812,9654.763,8.089,5.584,5359.302,5551.635742,
101,,Raag-101,3520.937012,43.174,70.444,1360.772,57.148,103.576,13406.085,7396.803,27.968,70.298,21.767,0.281,12420.498,12657.118,7688.089,0.253,3079.289,14734.757,3658.619,17498.447,1.812,9654.763,8.089,5.584,5359.302,5557.78418,
101,,Raag-101,3524.038439,43.174,70.444,1360.772,57.148,103.576,13406.085,7396.803,27.968,70.298,21.767,0.281,12420.498,12657.118,7688.089,0.253,3079.289,14734.757,3658.619,17498.447,1.812,9654.763,8.089,5.584,5359.302,5562.007813,
97,,Raag-97,2641.634899,29.822,8.41,831.375,102.331,232.585,7409.526,3260.001,13.525,33.646,4.272,0.38,9067.325,9167.386,7066.107,0.342,3079.289,13490.792,843.737,9772.181,2.273,4299.509,1.71,0.861,4997.868,2344.82959,
97,,Raag-97,2646.768325,31.546,15.492,890.395,95.415,203.44,7986.104,3745.528,14.288,35.72,5.612,0.359,9086.285,9195.558,6900.837,0.323,2677.222,12356.117,1013.744,10480.588,2.132,4915.454,2.212,1.146,5001.788,2349.844482,
97,,Raag-97,2651.89193,30.969,17.209,870.396,97.691,202.498,7759.383,3743.347,12.941,32.183,5.635,0.348,9105.828,9219.85,6825.4,0.314,2693.554,12237.909,1010.814,10236.399,2.073,4938.33,2.204,1.141,5005.804,2350.807129,
97,,Raag-97,2656.981901,28.937,7.675,801.869,106.025,240.614,7148.424,3149.885,12.57,31.256,3.99,0.38,9124.802,9226.168,7097.491,0.342,2955.508,13305.998,806.545,9431.783,2.269,4156.025,1.597,0.798,5009.681,2327.096924,
97,,Raag-97,2662.080504,34.489,24.566,996.416,84.409,172.255,9142.048,4479.845,17.158,43.439,7.927,0.342,9144.358,9261.718,6797.16,0.308,2817.044,12428.407,1330.56,11847.008,2.041,5805.347,3.086,1.678,5013.652,2330.544678,
97,,Raag-97,2664.851846,31.667,25.404,894.633,94.941,183.655,8035.771,4154.099,12.01,30.061,6.894,0.318,9154.714,9281.724,6614.521,0.286,2764.435,11957.912,1163.788,10532.879,1.934,5444.98,2.635,1.398,5015.746,2331.060547,
97,,Raag-97,2667.291913,30.179,16.15,843.431,100.869,208.729,7393.779,3573.053,11.907,29.135,5.218,0.348,9163.921,9279.487,6852.598,0.313,2169.31,11243.815,954.333,9913.889,2.069,4790.899,2.04,1.046,5017.602,2311.793457,
97,,Raag-97,2671.951494,30.321,14.533,848.249,100.291,212.014,7495.146,3545.506,12.585,31.036,5.097,0.356,9181.764,9294.352,6930.002,0.32,3059.524,13179.052,942.421,9970.945,2.114,4716.659,2.005,1.026,5021.183,2312.29541,
97,,Raag-97,2676.792339,33.971,25.031,977.234,86.276,172.954,8736.634,4358.164,15.504,38.342,7.681,0.334,9199.612,9321.246,6766.947,0.301,2964.621,12663.136,1288.1,11590.735,2.005,5781.898,2.973,1.607,5024.745,2313.189697,
97,,Raag-97,2681.62366,33.206,28.509,949.315,89.088,171.577,8575.444,4452.612,13.52,33.887,7.91,0.315,9218.042,9347.395,6630.992,0.284,3052.605,12567.193,1305.111,11224.92,1.926,5828.294,3.018,1.635,5028.402,2314.08252,
97,,Raag-97,2686.445753,31.339,17.092,883.206,96.225,200.601,7842.83,3762.084,13.41,33.203,5.716,0.351,9236.478,9352.428,6917.493,0.316,2977.154,12989.294,1023.221,10392.31,2.085,4985.03,2.239,1.162,5032.04,2364.539063,
97,,Raag-97,2691.25981,33.528,27.373,961.014,87.895,171.963,8741.596,4468.074,14.475,36.488,7.92,0.323,9254.344,9381.618,6708.856,0.291,2718.8,12055.313,1313.17,11377.173,1.956,5815.191,3.04,1.649,5035.545,2365.448731,
97,,Raag-97,2696.065831,35.342,55.448,1028.506,81.402,133.833,8758.52,5327.216,8.53,19.953,12.133,0.206,9272.793,9439.916,5930.322,0.186,682.51,6425.664,1792.425,12284.755,1.644,7471.987,4.246,2.453,5039.144,2360.352051,
97,,Raag-97,2700.865899,27.306,6.958,748.782,113.095,254.426,6745.503,2998.443,10.995,27.52,3.592,0.377,9290.669,9396.447,7175.105,0.339,2914.285,13378.78,754.194,8842.124,2.25,3930.411,1.435,0.711,5042.609,2361.82251,
97,,Raag-97,2705.659122,36.582,28.874,1076.435,77.162,158.691,10326.593,5021.189,21.503,56.214,9.644,0.345,9309.13,9428.836,6915.005,0.311,3009.366,13048.741,1594.579,12959.798,2.057,6301.555,3.763,2.121,5046.168,2362.727051,
97,,Raag-97,2710.445498,30.888,22.142,867.608,98.013,193.433,7817.523,3961.169,11.827,29.732,6.242,0.327,9327.019,9454.441,6778.547,0.295,2775.965,12309.023,1080.719,10202.697,1.974,5169.746,2.403,1.259,5049.597,2363.910889,
97,,Raag-97,2715.227112,29.974,13.354,836.506,101.706,218.27,7656.314,3567.56,12.981,33.164,4.982,0.361,9345.491,9459.225,7070.813,0.325,3042.554,13426.733,929.712,9832.301,2.146,4581.49,1.967,1.005,5053.117,2368.445557,
97,,Raag-97,2720.207254,35.88,31.072,1049.121,79.542,158.659,10120.725,5073.934,19.287,50.94,9.748,0.332,9363.969,9490.258,6838.196,0.299,2748.853,12374.099,1595.955,12571.975,1.995,6302.846,3.767,2.123,5056.616,2373.62207,
97,,Raag-97,2727.636391,32.785,25.598,934.171,90.662,178.44,8559.361,4348.843,13.919,35.438,7.428,0.326,9392.275,9521.734,6803.089,0.293,2809.612,12425.403,1245.121,11030.028,1.968,5604.14,2.857,1.534,5061.936,2375.03418,
97,,Raag-97,2735.405733,40.333,54.151,1231.462,65.275,122.72,12642.626,6724.621,25.631,69.395,16.702,0.303,9421.752,9560.829,6640.21,0.272,2063.757,10607.935,2731.248,15319.8,1.88,8148.611,6.311,4.028,5067.423,2376.511963,
97,,Raag-97,2740.466238,42.419,53.197,1325.246,59.239,118.506,13863.23,6930.053,35.681,96.138,17.824,0.333,9440.833,9568.221,6893.079,0.3,2765.685,12517.528,3023.117,16880.629,2.001,8438.413,6.894,4.518,5070.946,2377.475098,
97,,Raag-97,2745.521087,37.897,52.401,1128.951,72.839,129.849,10948.508,6141.608,16.982,44.431,14.416,0.27,9459.922,9611.89,6420.566,0.243,2060.713,10162.56,2258.727,13728.853,1.783,7701.253,5.313,3.235,5074.449,2378.437744,
97,,Raag-97,2750.570877,41.608,58.216,1288.074,61.539,117.179,13567.368,7125.169,30.131,82.537,18.534,0.31,9479.016,9616.872,6721.892,0.279,2467.619,11579.022,3098.139,16249.857,1.904,8533.931,7.04,4.644,5077.93,4636.994141,
97,,Raag-97,2755.615607,42.065,66.334,1308.913,60.236,110.537,13693.085,7461.85,28.138,76.142,20.576,0.289,9498.695,9644.93,6574.016,0.26,2659.169,11666.37,3441.878,16601.506,1.835,9046.753,7.692,5.221,5081.494,4638.907715,
97,,Raag-97,2760.654978,35.224,38.922,1024.023,81.814,151.85,9868.649,5317.019,15.421,40.849,10.673,0.295,9517.803,9662.232,6629.206,0.266,970,8398.412,1695.002,12222.922,1.856,6585.451,4.011,2.289,5084.932,4640.876953,
97,,Raag-97,2765.689588,46.766,96.612,1542.671,47.862,91.611,18859.109,9853.021,54.535,161.502,32.782,0.312,9536.916,9674.78,6779.629,0.281,3079.29,12917.837,6420.849,20893.185,1.914,10915.731,12.479,10.219,5088.348,4642.845215,
97,,Raag-97,2770.719733,44.364,74.809,1418.511,53.955,103.588,16201.177,8438.585,41.863,120.059,24.83,0.314,9556.037,9693.987,6797.037,0.282,2633.481,12061.035,4450.697,18533.93,1.92,9653.628,9.463,6.913,5091.743,4467.745117,
97,,Raag-97,2775.745116,41.654,63.164,1290.165,61.407,113.838,13620.083,7346.966,28.262,77.551,19.672,0.295,9575.164,9721.186,6654.705,0.265,2842.135,12193.681,3279.802,16284.92,1.854,8784.435,7.388,4.949,5095.117,4470.563477,
97,,Raag-97,2780.91813,37.891,35.156,1128.706,72.859,140.725,9297.243,4813.524,18.043,40.099,10.426,0.317,9594.877,9732.897,6834.48,0.285,443.431,7755.823,1683.508,13725.196,1.931,7106.037,3.983,2.27,5098.571,4472.484863,
97,,Raag-97,2785.683076,42.099,74.294,1310.471,60.139,105.596,13537.609,7709.985,24.102,64.379,22.255,0.26,9612.856,9772.699,6416.01,0.234,1666.59,9365.199,3683.136,16628.006,1.756,9470.038,8.134,5.625,5101.701,4474.255859,
97,,Raag-97,2788.491921,34.342,35.819,990.94,84.937,158.393,9364.79,5021.804,14.279,37.262,9.664,0.298,9623.299,9769.485,6699.58,0.268,1710.449,10020.058,1544.982,11773.433,1.865,6313.422,3.639,2.038,5103.509,4475.299805,
97,,Raag-97,2789.658379,41.055,58.376,1263.222,63.143,118.914,13454.147,7144.108,28.322,78.938,18.312,0.304,9627.941,9771.934,6748.101,0.273,3005.374,12706.949,3038.662,15837.044,1.883,8409.417,6.925,4.544,5104.311,4475.733398,
97,,Raag-97,2790.663813,42.414,68.133,1325.017,59.253,110.677,14730.743,7886.411,32.337,92.604,21.719,0.299,9632.003,9777.811,6715.848,0.269,2390.883,11413.461,3711.332,16876.697,1.868,9035.293,8.184,5.673,5105.011,5065.937012,
