Well ,mTVDSS,Northing,Easting,ANGLE_FAIL.DEG                  :  Fail Angle,BRIT_IND.                     :  Brittleness Index,BRIT_PR.                     :  Brittleness Index from Poisson's Ratio,BRIT_YM.                     :  Brittleness Index from Young's Modulus,CS   .M/MIN                 :  Compressive Strength,DTCO .US/F                 :  Compressional slowness,DTSM .US/F                 :  Fast Shear Slowness,IP   .RAYL/M2                 :  P Impedence,IS   .RAYL/M2                 :  S Impedance,KBULK.                     :  Bulk Mudulus,LAMBDA.                     :  Lambda,LAMRHO.                     :  ,MU   .CP                   :  Mu,PR   .                     :  Poisson's ratio,PRESS_OB.PSI                  :  Over-burden Pressure,PRESS_SHMAX.PSI                  :  Horizontal Stress (Max),PRESS_SHMIN.PSI                  :  Horizontal Stress (Min),PR_STAT.                     :  Poisson's ratio (Static),PZS  .PSI                  :  Processed Zone Stress,SHMAX_GRAD.                     :  Horizontal Stress Gradient (Max),SHMIN_GRAD.                     :  Horizontal Stress Gradient (Min),STRESS_CUM.PSI                  :  Cumulative stress (SHPZ),UCS_BF.PSI                  :  Uniaxial Compressive Strength (BF),UCS_LAL.PSI                  :  Uniaxial Compressive Strength (lal),VP   .FT/S                 :  Compressional velocity,VPVS .                     :  Vp / Vs ratio,VS   .FT/S                 :  Shear velocity,YM   .                     :  Youngs' Modulus,YM_STAT.                     :  Youngs' Modulus (Static),Difference[PP-PWELL]
105,3183.200856,839184.81,2516794.388,43.136,68.465,36.648,100.281,1358.954,57.252,105.282,13612.546,7402.501,29.609,29.609,75.707,21.431,0.29,11143.21,11335.289,7301.625,0.261,2611.745,2.502,1.611,13026.74,3620.169,6271.12,17466.486,1.839,9498.272,8.02,5.52,38.743199
105,3186.285468,839184.8148,2516794.387,43.944,75.442,39.269,111.615,1397.858,55.069,99.971,14108.807,7771.811,30.7,30.7,78.256,23.695,0.282,11154.526,11350.723,7230.616,0.254,3077.449,2.503,1.594,13816.13,4067.681,6577.294,18159.068,1.815,10002.891,8.813,6.271,37.886394
105,3189.370973,839184.8196,2516794.386,43.551,75.83,40.723,110.937,1378.818,56.123,101.186,14154.011,7850.582,29.573,29.573,77.073,23.648,0.278,11167.035,11365.711,7193.52,0.25,2866.788,2.503,1.585,13320.615,4040.273,6426.477,17817.912,1.803,9882.78,8.766,6.225,36.83934
105,3192.45737,839184.8244,2516794.384,40.257,63.091,49.083,77.1,1228.123,65.505,113.877,11433.805,6576.951,17.995,17.995,44.219,17.604,0.253,11178.951,11389.8,6961.992,0.227,1917.36,2.506,1.532,10958.704,2773.336,5298.386,15266.103,1.738,8781.366,6.397,4.099,35.994074
105,3195.544959,839184.8292,2516794.383,41.683,66.193,45.748,86.637,1291.451,61.325,108.105,12058.56,6840.506,21.36,21.36,51.824,19.287,0.263,11190.87,11397.49,7058.479,0.236,2679.926,2.506,1.552,12676.809,3110.59,5758.324,16306.511,1.763,9250.257,7.065,4.665,35.501137
105,3198.634035,839184.834,2516794.382,40.137,69.863,57.841,81.884,1222.936,65.864,110.76,11563.181,6876.028,15.667,15.667,39.148,18.922,0.226,11203.388,11426.567,6739.796,0.204,1430.817,2.51,1.48,9541.226,2940.577,5261.61,15182.915,1.682,9028.497,6.732,4.379,35.048246
105,3201.724005,839184.8422,2516794.381,39.233,56.042,45.61,66.474,1184.293,68.62,121.037,10806.567,6126.637,17.144,17.144,41.711,15.428,0.263,11215.311,11422.591,7069.716,0.237,951.12,2.506,1.551,9241.673,2415.871,4991.949,14572.926,1.764,8261.923,5.653,3.499,34.535891
105,3204.814272,839184.8515,2516794.38,37.822,57.867,55.005,60.73,1125.913,73.081,124.166,10145.236,5971.209,12.997,12.997,31.615,14.658,0.235,11227.237,11447.631,6819.366,0.211,719.307,2.509,1.495,8277.345,2230.693,4598.766,13683.522,1.699,8053.748,5.251,3.188,34.016535
105,3209.481819,839184.8655,2516794.379,39.065,57.924,49.38,66.468,1177.232,69.141,120.054,10646.232,6131.3,15.8,15.8,38.157,15.566,0.252,11245.13,11458.575,6976.226,0.227,828.101,2.508,1.527,8808.653,2415.672,4943.487,14463.303,1.736,8329.599,5.653,3.499,33.206644
105,3215.725457,839184.8842,2516794.378,39.802,61.306,49.496,73.117,1208.476,66.878,116.07,11138.343,6417.727,17.058,17.058,41.688,16.853,0.252,11270.19,11484.589,6982.202,0.226,1243.352,2.509,1.525,9651.108,2637.067,5159.823,14952.667,1.736,8615.476,6.118,3.87,32.178242
105,3221.967904,839184.9029,2516794.377,38.126,52.568,46.716,58.421,1138.288,72.104,126.584,10153.743,5783.703,15.069,15.069,36.196,13.927,0.26,11294.065,11505.439,7066.586,0.234,609.009,2.509,1.541,8551.189,2157.853,4680.689,13868.836,1.756,7899.868,5.09,3.066,31.024887
105,3228.209458,839184.9207,2516794.376,42.178,58.053,27.157,88.949,1314.083,59.918,116.112,13947.757,7197.53,33.164,33.164,90.931,18.894,0.319,11319.145,11501.648,7669.054,0.287,2216.963,2.503,1.669,12972.034,3194.686,5927.648,16689.531,1.938,8612.382,7.226,4.806,29.924602
105,3234.449523,839184.931,2516794.386,39.906,60.706,47.71,73.701,1212.947,66.562,116.369,11275.95,6449.708,17.848,17.848,43.95,16.893,0.257,11343.04,11557.337,7057.106,0.231,1246.934,2.51,1.533,9808.08,2656.902,5191.185,15023.61,1.748,8593.324,6.159,3.903,28.703828
105,3240.688398,839184.9414,2516794.395,38.156,59.965,57.4,62.529,1139.533,72.007,121.281,10118.236,6007.366,12.635,12.635,30.202,15.098,0.228,11367.543,11595.865,6801.09,0.205,558.87,2.514,1.474,7919.92,2288.099,4688.974,13887.577,1.684,8245.287,5.377,3.285,27.491125
105,3246.926083,839184.9517,2516794.404,41.082,66.763,47.677,85.85,1264.437,63.063,110.268,12160.7,6954.81,20.327,20.327,51.144,19.224,0.257,11392.055,11607.853,7076.103,0.231,1447.237,2.512,1.531,10246.68,3082.157,5559.632,15857.059,1.748,9068.789,7.01,4.617,26.242957
105,3253.161684,839184.962,2516794.413,40.664,57.603,40.993,74.214,1245.951,64.291,115.766,11437.372,6351.782,20.777,20.777,50.123,16.724,0.277,11416.577,11623.512,7277.898,0.249,1004.491,2.51,1.572,9764.778,2674.333,5425.801,15554.324,1.801,8638.145,6.195,3.933,24.960836
105,3259.396094,839184.9647,2516794.416,44.46,76.412,34.746,118.077,1423.282,53.702,99.72,14975.709,8064.843,35.697,35.697,94.189,24.651,0.296,11441.11,11639.079,7481.728,0.266,2291.821,2.509,1.613,12747.099,4332.666,6781.61,18621.246,1.857,10028.068,9.265,6.715,23.643762
105,3265.629016,839184.9594,2516794.412,42.112,61.138,36.634,85.642,1311.091,60.101,110.529,12465.27,6778.138,25.833,25.833,63.497,18.692,0.29,11465.651,11667.435,7429.969,0.261,2727.097,2.51,1.598,13514.131,3074.671,5905.109,16638.547,1.839,9047.408,6.995,4.604,211.716074
105,3271.637802,839184.9542,2516794.408,41.702,67.069,40.412,93.727,1292.347,61.269,110.624,13357.209,7397.841,25.683,25.683,68.959,20.383,0.279,11489.605,11697.866,7324.393,0.251,2630.694,2.512,1.573,13110.173,3371.397,5764.971,16321.547,1.806,9039.63,7.561,5.102,238.574297
105,3277.425431,839184.9492,2516794.404,41.462,60.366,37.83,82.902,1281.478,61.959,113.269,12384.76,6774.589,24.465,24.465,61.592,18.23,0.287,11512.37,11717.436,7411.054,0.258,2356.73,2.512,1.589,12735.568,2976.657,5684.537,16139.602,1.828,8828.524,6.803,4.44,213.189777
105,3283.215142,839184.9442,2516794.4,40.218,60.041,44.125,75.957,1226.464,65.619,116.494,11656.553,6565.957,19.786,19.786,49.652,17.18,0.268,11535.143,11750.466,7228.681,0.241,2305.957,2.514,1.547,12269.276,2733.964,5286.609,15239.465,1.775,8584.155,6.317,4.033,199.939391
105,3286.591159,839184.9383,2516794.399,43.256,73.75,40.763,106.737,1364.649,56.926,102.614,13871.081,7695.076,28.556,28.556,73.978,22.857,0.278,11547.732,11758.284,7336.688,0.25,2850.539,2.514,1.568,13574.454,3872.385,6315.448,17566.758,1.803,9745.277,8.472,5.943,190.856898
105,3289.406988,839184.9305,2516794.399,43.45,77.502,41.395,113.61,1373.931,56.398,101.365,14459.412,8045.04,29.763,29.763,79.629,24.191,0.276,11559.124,11770.963,7322.355,0.248,2572.04,2.514,1.564,12988.791,4148.715,6388.069,17731.029,1.797,9865.328,8.953,6.407,144.473215
105,3294.544534,839184.9162,2516794.399,45.075,82.915,34.59,131.239,1454.194,52.101,96.826,15994.347,8606.403,39.385,39.385,107.679,27.092,0.296,11579.516,11781.309,7543.648,0.267,2729.892,2.512,1.609,13747.081,4894.51,7034.536,19193.379,1.858,10327.772,10.187,7.658,138.843117
105,3300.151485,839184.9007,2516794.399,39.945,60.408,43.061,77.754,1214.647,66.442,118.515,12121.785,6795.78,20.653,20.653,54.572,17.478,0.271,11601.714,11817.572,7284.547,0.244,2216.963,2.516,1.551,12203.02,2795.974,5203.131,15050.63,1.784,8437.765,6.443,4.137,132.669043
105,3305.762306,839184.8851,2516794.399,44.533,78.502,36.936,120.067,1426.931,53.51,98.257,14886.695,8107.109,34.5,34.5,90.163,25.149,0.289,11623.319,11830.222,7485.277,0.26,2361.209,2.514,1.591,12892.971,4415.701,6811.209,18688.201,1.836,10177.36,9.405,6.855,126.428133
105,3311.377888,839184.8695,2516794.399,41.493,61.744,36.955,86.532,1282.874,61.87,113.598,12914.444,7033.714,25.878,25.878,67.837,18.872,0.289,11645.533,11853.294,7490.315,0.26,2340.367,2.515,1.589,12861.363,3106.811,5694.835,16162.896,1.836,8802.949,7.057,4.658,120.187387
105,3316.997638,839184.8644,2516794.398,43.304,73.547,39.447,107.647,1366.966,56.793,103.014,14073.79,7759.146,29.616,29.616,77.663,22.958,0.282,11667.756,11880.035,7422.179,0.253,2755.716,2.516,1.572,13555.79,3908.483,6333.538,17607.68,1.814,9707.446,8.535,6.004,222.122789
105,3322.62096,839184.8668,2516794.397,43.285,73.156,39.472,106.84,1366.053,56.846,103.096,13990.918,7714.385,29.403,29.403,76.722,22.807,0.282,11689.985,11903.003,7429.641,0.253,2809.096,2.517,1.571,13677.474,3876.437,6326.404,17591.541,1.814,9699.716,8.479,5.95,215.671816
105,3328.004966,839184.869,2516794.396,43.328,65.632,32.615,98.649,1368.102,56.729,106.542,13739.633,7315.727,31.964,31.964,81.738,20.929,0.302,11711.624,11914.305,7658.006,0.272,3006.099,2.515,1.617,14528.21,3557.532,6342.416,17627.762,1.878,9385.978,7.905,5.415,-10.431883
105,3333.147276,839184.8711,2516794.395,44.817,69.597,27.559,111.635,1441.129,52.77,102.012,14924.31,7720.221,40.069,40.069,103.531,23.067,0.317,11731.465,11926.139,7837.987,0.286,2872.026,2.514,1.652,14620.026,4068.496,6927.031,18950.197,1.933,9802.778,8.815,6.272,-28.82934
105,3338.290478,839184.8732,2516794.394,42.766,76.468,47.926,105.011,1341.458,58.273,101.786,13367.42,7652.842,24.087,24.087,61.556,22.916,0.256,11751.914,11979.848,7193.243,0.231,2794.249,2.521,1.514,13174.984,3804.247,6135.963,17160.754,1.747,9824.523,8.351,5.829,-35.646043
105,3343.434573,839184.8759,2516794.393,40.438,69.557,55.386,83.727,1236.02,64.963,110.219,11760.965,6931.92,16.842,16.842,42.217,19.169,0.234,11772.37,12011.923,6981.321,0.21,1433.822,2.524,1.467,10030.285,3006.045,5354.629,15393.329,1.697,9072.838,6.861,4.489,-41.64002
105,3348.580157,839184.8806,2516794.391,39.569,68.432,59.287,77.577,1198.53,67.587,113.084,11259.83,6729.69,14.501,14.501,36.206,18.139,0.222,11792.23,12037.972,6877.404,0.2,879.965,2.526,1.443,8714.738,2789.839,5090.422,14795.678,1.673,8842.969,6.43,4.127,-47.686461
105,3353.726634,839184.8852,2516794.389,42.743,74.469,41.475,107.463,1340.382,58.336,104.809,14229.452,7920.027,28.282,28.282,77.024,23.033,0.276,11812.7,12032.74,7411.901,0.248,2900.68,2.521,1.553,13825.164,3901.16,6127.706,17142.074,1.797,9541.174,8.522,5.991,-53.727856
105,3358.874003,839184.8899,2516794.387,45.322,89.39,35.146,143.634,1466.778,51.468,95.373,17068.777,9211.139,42.208,42.208,121.653,29.438,0.295,11833.176,12043.483,7627.013,0.265,2326.062,2.519,1.595,13106.151,5450.694,7138.924,19429.51,1.853,10485.103,11.054,8.591,-59.793227
105,3364.022563,839184.8945,2516794.385,45.416,87.629,34.059,141.199,1471.584,51.229,95.472,16876.242,9055.614,42.588,42.588,120.799,28.911,0.298,11853.66,12062.799,7670.881,0.268,2455.815,2.519,1.602,13453.393,5339.347,7179.013,19520.193,1.864,10474.33,10.884,8.405,-65.883551
105,3369.172016,839184.8992,2516794.383,43.851,77.319,37.452,117.186,1393.334,55.317,101.315,15000.311,8189.991,33.375,33.375,90.857,24.639,0.288,11873.547,12089.018,7564.122,0.259,2901.855,2.521,1.577,14131.954,4295.69,6541.289,18077.625,1.831,9870.168,9.203,6.653,-72.022852
105,3374.322363,839184.9031,2516794.38,43.548,83.619,44.502,122.736,1378.661,56.132,99.487,15103.407,8521.618,29.796,29.796,82.877,26.108,0.266,11894.044,12121.385,7347.217,0.24,2281.628,2.524,1.53,12457.69,4528.136,6425.242,17815.119,1.772,10051.615,9.591,7.043,-103.098094
105,3379.474197,839184.9066,2516794.376,45.357,94.849,42.559,147.138,1468.549,51.38,91.855,16495.037,9226.655,36.62,36.62,101.824,30.617,0.272,11914.546,12139.386,7417.75,0.245,2707.593,2.523,1.542,13450.688,5612.694,7153.685,19462.902,1.788,10886.759,11.3,8.863,-109.259301
105,3384.626329,839184.9101,2516794.373,41.179,66.836,40.6,93.072,1268.783,62.779,113.252,13585.675,7531.01,25.423,25.423,71.138,20.269,0.278,11935.056,12157.681,7482.567,0.25,2249.349,2.523,1.553,12663.832,3346.966,5591.344,15928.792,1.804,8829.882,7.515,5.061,-115.446461
105,3389.779949,839184.9135,2516794.369,43.339,75.789,37.751,113.827,1368.627,56.699,103.693,14948.338,8173.712,32.306,32.306,89.834,24.026,0.287,11954.97,12173.494,7584.49,0.258,2872.026,2.523,1.572,14113.032,4157.569,6346.512,17637.025,1.829,9643.88,8.968,6.421,-121.680086
105,3394.934463,839184.917,2516794.366,42.821,71.161,38.185,104.136,1344.061,58.119,106.064,14117.7,7735.999,29.576,29.576,79.618,22.231,0.285,11976.098,12196.045,7577.145,0.257,2923.059,2.524,1.568,14200.409,3769.888,6155.973,17206.018,1.825,9428.288,8.29,5.771,-127.889688
105,3400.090166,839184.922,2516794.361,42.905,73.99,39.414,108.567,1348.022,57.887,105.014,14456.556,7968.891,29.861,29.861,81.986,23.129,0.282,11996.025,12218.602,7544.486,0.254,2683.234,2.525,1.559,13655.44,3945.155,6186.484,17275.035,1.814,9522.522,8.6,6.065,-134.170754
105,3405.246466,839184.9389,2516794.351,42.892,75.294,42.324,108.264,1347.408,57.923,103.663,14139.76,7900.778,27.944,27.944,75.088,23.231,0.273,12016.561,12244.526,7457.272,0.246,2433.287,2.526,1.538,12981.118,3933.077,6181.751,17264.328,1.79,9646.671,8.579,6.045,-140.451285
105,3410.403658,839184.9558,2516794.34,42.087,69.597,45.646,93.548,1309.938,60.172,106.119,12650.109,7172.935,22.874,22.874,57.123,20.602,0.263,12037.107,12271.101,7357.239,0.237,2647.023,2.528,1.516,13208.524,3364.72,5896.442,16618.941,1.764,9423.365,7.548,5.091,-146.757281
105,3415.561445,839184.9727,2516794.329,41.819,61.436,36.729,86.143,1297.643,60.936,112.01,12692.339,6904.918,25.908,25.908,65.74,18.79,0.29,12057.657,12277.816,7654.473,0.261,1631.702,2.525,1.574,11772.35,3092.734,5804.39,16410.715,1.838,8927.798,7.03,4.635,-153.086742
105,3419.843528,839184.9867,2516794.32,42.378,69.219,42.508,95.931,1323.366,59.353,106.133,13014.585,7278.149,25.031,25.031,63.437,20.902,0.272,12074.587,12304.795,7470.44,0.245,2642.661,2.528,1.535,13426.2,3454.222,5997.856,16848.348,1.788,9422.104,7.715,5.241,-158.361844
105,3423.243953,839184.9979,2516794.313,41.832,68.245,44.417,92.073,1298.242,60.898,107.974,12725.83,7177.488,23.171,23.171,58.914,20.261,0.267,12087.892,12321.628,7413.177,0.24,2596.127,2.529,1.521,13218.607,3309.779,5808.857,16420.82,1.773,9261.498,7.445,4.999,-162.568215
105,3426.636341,839185.009,2516794.306,45.013,74.019,29.993,118.045,1451.037,52.262,99.597,15179.871,7965.334,39.779,39.779,103.535,24.377,0.31,12101.806,12311.497,7907.975,0.279,2738.852,2.524,1.621,14493.653,4331.335,7008.479,19134.435,1.906,10040.412,9.263,6.713,-166.753356
106,2804.67944,839201.7127,2516278.517,40.37,63.407,45.082,81.732,1233.073,65.165,115.204,12241.608,6924.42,20.618,20.618,53.962,18.32,0.265,9684.856,9845.099,6480.012,0.238,2382.397,2.465,1.623,10924.817,2935.18,5333.598,15345.755,1.768,8680.27,6.721,4.37,67.935863
106,2814.710456,839202.8614,2516277.124,43.492,73.591,34.325,112.858,1375.984,56.283,104.743,15128.277,8129.059,34.617,34.617,96.702,23.655,0.297,9723.174,9872.128,6744.084,0.267,2663.615,2.463,1.683,12015.398,4118.069,6404.182,17767.481,1.861,9547.214,8.9,6.355,69.910996
106,2824.706645,839203.9861,2516275.738,44.659,84.951,37.142,132.759,1433.237,53.179,97.55,16166.904,8813.373,37.586,37.586,106.018,27.538,0.289,9761.525,9914.73,6697.423,0.26,2911.833,2.465,1.665,12418.513,4961.302,6862.523,18804.273,1.834,10251.133,10.293,7.77,71.812871
106,2834.668307,839205.0962,2516274.358,41.696,63.289,36.324,90.253,1292.039,61.288,112.888,13330.005,7237.034,27.213,27.213,72.94,19.54,0.291,9799.33,9952.796,6730.015,0.262,3074.603,2.466,1.667,12809.235,3242.543,5762.687,16316.381,1.842,8858.377,7.318,4.886,73.547488
106,2844.597524,839206.2028,2516272.983,38.821,51.598,36.622,66.575,1166.995,69.904,128.564,11733.028,6379.582,20.91,20.91,56.266,15.125,0.29,9837.159,9992.1,6738.35,0.261,2961.748,2.467,1.664,12600.195,2419.181,4873.671,14305.373,1.839,7778.239,5.66,3.505,75.210359
106,2853.995127,839207.2915,2516271.681,40.346,71.841,53.621,90.061,1232.022,65.237,111.414,12685.742,7427.951,18.629,18.629,50.579,20.321,0.239,9872.715,10047.668,6373.658,0.215,2188.615,2.473,1.569,10324.545,3235.466,5326.11,15328.817,1.708,8975.565,7.304,4.874,76.660141
106,2862.849508,839208.3282,2516270.455,35.929,59.979,61.446,58.512,1051.004,79.375,131.831,10380.685,6250.177,10.96,10.96,29.629,14.451,0.216,9907.132,10091.378,6222.212,0.194,2777.709,2.476,1.526,11199.842,2160.702,4119.079,12598.441,1.661,7585.481,5.096,3.071,78.096691
106,2871.650013,839209.3586,2516269.236,44.428,86.211,38.421,134.001,1421.728,53.784,98.04,16330.998,8959.103,36.843,36.843,106.171,27.853,0.285,9940.407,10100.041,6747.723,0.256,2984.422,2.47,1.65,12664.289,5016.162,6769.029,18592.785,1.823,10199.908,10.38,7.862,79.305727
106,2880.396939,839210.3956,2516267.985,43.957,79.419,38.467,120.37,1398.522,55.033,100.293,15168.83,8323.405,33.422,33.422,91.535,25.296,0.285,9973.689,10134.372,6760.026,0.256,3043.608,2.471,1.648,12807.269,4428.414,6582.589,18171.047,1.822,9970.776,9.426,6.876,80.470781
106,2889.091478,839211.4347,2516266.716,39.089,50.047,38.473,61.621,1178.217,69.068,125.868,10731.152,5888.537,18.838,18.838,45.808,14.26,0.285,10007.552,10169.433,6769.934,0.256,773.013,2.472,1.646,8285.896,2259.076,4950.227,14478.547,1.822,7944.856,5.314,3.236,81.674391
106,2897.734523,839212.4676,2516265.455,37.637,53.13,50.19,56.07,1118.442,73.678,127.518,9839.227,5684.997,13.527,13.527,32.172,13.589,0.249,10040.844,10217.32,6511.308,0.224,737.388,2.476,1.578,7697.391,2084.619,4549.678,13572.48,1.731,7842.03,4.925,2.943,82.745043
106,2906.326966,839213.4868,2516264.191,37.472,48.678,39.525,57.83,1111.771,74.218,134.569,10871.482,5995.882,17.486,17.486,46.288,13.581,0.281,10073.569,10238.595,6773.066,0.253,2764.459,2.474,1.637,12275.05,2139.362,4506.079,13473.856,1.813,7431.154,5.048,3.035,28.343453
106,2912.606322,839214.2197,2516263.251,36.944,44.156,35.946,52.366,1090.718,75.954,140.17,10563.933,5724.269,17.498,17.498,46.062,12.447,0.292,10097.695,10259.012,6871.367,0.263,2927.738,2.474,1.657,12798.209,1971.157,4369.938,13165.899,1.845,7134.194,4.666,2.753,28.973824
106,2916.928291,839214.7241,2516262.603,35.436,40.785,37.084,44.487,1032.095,81.074,148.762,9855.653,5371.228,15.042,15.042,39.434,11.005,0.289,10114.362,10277.585,6849.908,0.26,2612.63,2.475,1.649,12125.075,1737.623,4002.364,12334.426,1.835,6722.133,4.114,2.361,29.395727
106,2923.609483,839215.5039,2516261.603,41.436,68.04,41.777,94.303,1280.308,62.034,111.299,13468.129,7506.719,25.059,25.059,68.689,20.558,0.275,10140.238,10309.753,6749.932,0.247,2771.882,2.477,1.621,12243.627,3392.981,5675.911,16120.088,1.794,8984.839,7.601,5.138,30.030527
106,2932.298069,839216.5179,2516260.302,38.736,57.516,46.24,68.791,1163.476,70.169,123.435,11323.359,6436.942,17.397,17.397,45.35,15.895,0.261,10173.035,10348.926,6655.217,0.235,3068.116,2.479,1.594,12646.666,2492.175,4849.788,14251.349,1.759,8101.404,5.815,3.627,30.678359
106,2938.040453,839217.1881,2516259.442,38.092,49.865,41.054,58.676,1136.919,72.211,129.991,10586.47,5880.903,17.106,17.106,42.903,13.789,0.277,10195.491,10365.861,6788.082,0.249,2673.653,2.478,1.623,12123.47,2165.859,4671.587,13848.247,1.8,7692.857,5.107,3.079,31.177871
106,2940.857472,839217.5169,2516259.02,40.862,61.404,39.044,83.764,1254.683,63.707,115.778,12732.092,7005.885,24.027,24.027,63.941,18.444,0.283,10205.858,10373.952,6843.975,0.255,2737.021,2.478,1.635,12361.99,3007.365,5488.803,15696.837,1.817,8637.249,6.864,4.492,31.322785
106,2943.675086,839217.8516,2516258.606,41.975,65.195,37.94,92.45,1304.789,60.49,110.524,13268.036,7261.682,26.803,26.803,70.577,20.026,0.286,10216.805,10383.794,6877.025,0.258,3027.978,2.478,1.641,13010.008,3323.796,5857.795,16531.521,1.827,9047.809,7.471,5.022,31.541211
106,2946.492998,839218.1877,2516258.194,40.348,62.974,43.572,82.377,1232.09,65.232,116.09,12456.719,6999.512,21.45,21.45,57.184,18.378,0.269,10227.753,10402.037,6742.071,0.242,3010.881,2.479,1.607,12705.904,2958.015,5326.599,15329.922,1.78,8613.983,6.766,4.409,31.751148
106,2949.311505,839218.5238,2516257.782,40.976,65.483,44.306,86.659,1259.746,63.372,112.415,12577.662,7090.452,22.045,22.045,57.649,19.225,0.267,10238.701,10414.178,6729.174,0.24,2484.624,2.48,1.603,11627.596,3111.387,5525.507,15779.864,1.774,8895.642,7.066,4.666,31.954598
106,2952.131202,839218.8602,2516257.37,37.864,63.853,61.115,66.59,1127.621,72.945,121.287,10613.436,6383.192,12.266,12.266,31.155,16.041,0.217,10249.651,10444.663,6349.424,0.195,2426.476,2.485,1.511,10751.8,2419.692,4610.027,13708.996,1.663,8244.94,5.661,3.505,32.150535
106,2954.9509,839219.1965,2516256.958,40.138,71.132,57.718,84.546,1222.983,65.86,110.803,11889.386,7066.907,16.144,16.144,41.475,19.44,0.227,10260.603,10452.21,6428.447,0.204,2087.484,2.484,1.528,10231.862,3035.3,5261.947,15183.678,1.682,9024.994,6.918,4.538,38.808223
106,2957.770895,839219.5328,2516256.545,38.307,53.304,43.756,62.853,1145.735,71.525,127.185,10886.51,6122.218,17.049,17.049,43.553,14.672,0.269,10270.979,10446.836,6753.848,0.242,2517.307,2.481,1.604,11742.31,2298.477,4730.355,13981.185,1.778,7862.563,5.4,3.302,37.674879
106,2960.591486,839219.8687,2516256.132,38.852,57.913,47.138,68.689,1168.307,69.805,122.332,11189.749,6385.149,17.041,17.041,43.67,15.909,0.259,10281.933,10462.161,6677.369,0.233,2651.149,2.482,1.584,11857.037,2488.783,4882.586,14325.539,1.752,8174.51,5.808,3.621,37.843004
106,2963.412672,839220.2022,2516255.712,42.022,49.34,21.875,76.804,1306.909,60.359,121.002,13110.159,6539.689,33.257,33.257,86.341,16.473,0.334,10292.888,10440.391,7342.831,0.301,2840.574,2.474,1.74,13566.81,2763.098,5873.693,16567.482,2.005,8264.292,6.376,4.082,38.003664
106,2966.234156,839220.5357,2516255.292,38.399,74.49,76.575,72.404,1149.496,71.234,113.001,10512.875,6627.212,9.231,9.231,22.681,17.876,0.17,10303.846,10516.554,6049.685,0.153,2482.297,2.49,1.432,10263.963,2612.964,4755.543,14038.161,1.586,8849.518,6.068,3.83,38.156812
106,2969.056234,839220.8692,2516254.873,41.34,70.389,49.046,91.732,1276.001,62.311,108.342,12620.471,7258.476,20.893,20.893,53.905,20.42,0.253,10314.806,10498.209,6646.748,0.228,2566.563,2.483,1.572,11626.622,3297.149,5644.231,16048.427,1.739,9230.014,7.421,4.978,32.965582
106,2971.878313,839221.2028,2516254.453,43.728,83.405,50.158,116.652,1387.386,55.645,96.32,13832.302,7991.135,25.192,25.192,63.616,25.288,0.25,10325.19,10510.116,6626.68,0.225,2039.117,2.484,1.566,10531.595,4273.615,6494.111,17970.904,1.731,10382.07,9.166,6.616,33.025824
106,2974.701583,839221.5365,2516254.033,42.638,72.997,43.797,102.196,1335.485,58.626,104.23,13470.951,7576.998,25.721,25.721,66.645,22.157,0.269,10336.73,10514.432,6782.705,0.242,2749.561,2.482,1.601,12264.532,3694.238,6090.181,17057.191,1.778,9594.148,8.154,5.644,66.438562
106,2977.524555,839221.8701,2516253.613,44.18,70.621,33.522,107.719,1409.434,54.441,101.747,14135.536,7563.382,33.826,33.826,85.404,22.657,0.299,10347.697,10512.568,7050.287,0.269,2677.847,2.48,1.663,12656.269,3911.371,6669.912,18368.576,1.869,9828.319,8.54,6.008,67.061316
106,2980.348717,839222.204,2516253.193,42.912,65.635,33.196,98.074,1348.339,57.868,108.342,13875.528,7411.336,31.383,31.383,82.674,20.851,0.3,10358.088,10522.855,7062.746,0.27,2769.621,2.48,1.664,12864.734,3535.561,6188.926,17280.559,1.872,9230.065,7.865,5.378,67.842305
106,2983.173177,839222.5378,2516252.773,39.705,60.977,46.259,75.695,1204.324,67.173,118.155,11739.343,6673.951,18.835,18.835,48.729,17.216,0.261,10369.058,10550.842,6733.373,0.235,3046.788,2.484,1.585,12760.321,2724.954,5130.794,14887,1.759,8463.431,6.299,4.018,67.961289
106,2985.997638,839222.8716,2516252.353,44.724,81.044,31.842,130.247,1436.474,53.011,99.981,16541.488,8770.431,41.635,41.635,119.78,26.737,0.304,10380.03,10543.43,7112.039,0.274,2931.194,2.48,1.673,13286.466,4851.098,6888.946,18864.047,1.886,10001.87,10.117,7.585,68.072809
106,2988.822991,839223.2004,2516251.931,39.649,60.871,46.646,75.097,1201.964,67.341,118.257,11662.941,6641.415,18.553,18.553,47.807,17.118,0.26,10391.004,10573.927,6732.544,0.234,1948.279,2.485,1.582,10561.647,2704.456,5114.326,14849.749,1.756,8456.13,6.257,3.983,116.085043
106,2991.648939,839223.5258,2516251.508,44.086,64.057,25.168,102.946,1404.835,54.689,107.293,14750.607,7518.64,39.492,39.492,104.52,21.359,0.324,10401.98,10556.832,7304.942,0.292,2469.8,2.478,1.715,12749.485,3723.411,6633.029,18285.146,1.962,9320.255,8.206,5.693,114.518523
